subscription_length,customer_age,claim_status,torque_Nm,torque_rpm,log_region_density,model_encoded,vehicle_age_bin_encoded,fuel_type_Diesel,fuel_type_Petrol,segment_B2,segment_C1,segment_C2,segment_Utility
11.3,58,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.6,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
0.4,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.3,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.4,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.6,64,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.8,43,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.1,65,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.7,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.7,52,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.6,41,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
0.4,50,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.9,56,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.4,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.3,41,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
12.2,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
0.7,39,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.7,59,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.2,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.7,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.5,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.1,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.9,50,1,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
9.9,42,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
0.2,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.7,46,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.0,41,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.5,38,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
12.0,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.5,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.2,57,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.7,59,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.6,58,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.2,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
5.2,41,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,50,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
6.7,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
9.3,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.1,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
0.1,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.1,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.7,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.5,47,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
2.0,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,50,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.9,46,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.1,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.8,45,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
7.8,43,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.6,36,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
0.2,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.1,40,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
6.6,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.5,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.6,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.5,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.1,53,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.4,46,1,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
6.9,41,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
0.7,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.9,36,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
0.1,61,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
7.7,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.7,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,41,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.8,52,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.8,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.5,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.3,38,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.5,56,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.5,53,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.9,42,1,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.7,49,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.5,53,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.8,52,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
3.4,50,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
5.5,53,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.4,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.8,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.0,41,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
5.8,37,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
2.9,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.1,47,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.9,41,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.2,53,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.5,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.2,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.0,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.1,52,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.5,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.3,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.1,43,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.1,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
9.4,52,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.1,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
5.9,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.1,47,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.1,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.0,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.6,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.9,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.7,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.7,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.6,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,37,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
11.6,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.1,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.5,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.8,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.3,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.8,37,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.2,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
6.5,41,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.9,49,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.5,58,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.9,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.0,41,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
8.6,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.7,45,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.5,44,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.8,50,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
12.3,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.6,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.5,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,57,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
6.1,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.4,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.5,56,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
3.6,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.6,54,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
2.6,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.9,41,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
9.2,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.6,37,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
0.2,52,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
6.3,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.1,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,52,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.6,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.4,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.7,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
9.2,49,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
7.9,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,43,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
9.7,49,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.6,58,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.7,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.0,42,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.1,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.0,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.4,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
9.0,44,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
5.6,53,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.5,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.5,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.2,60,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.6,51,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
2.8,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.0,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
9.6,45,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
3.6,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.1,57,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.5,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.5,44,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.2,49,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.6,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.4,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.2,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,51,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.4,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.5,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.7,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
9.3,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.7,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.9,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.8,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.9,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.0,52,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.4,53,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.0,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.3,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
8.8,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.9,45,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.5,53,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.6,46,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.9,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.5,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,60,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
11.3,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,60,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,49,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.0,61,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.8,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,38,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.6,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.0,60,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.2,47,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.6,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.0,59,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
3.6,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.4,36,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
11.0,53,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,51,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.9,39,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.9,49,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
3.0,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.6,47,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.4,55,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.3,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
7.3,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.9,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
0.7,36,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
12.2,47,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
0.9,58,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.3,35,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.0,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.4,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.7,40,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
11.5,45,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.7,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.5,44,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.3,54,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.0,43,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
8.9,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.6,48,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
8.7,36,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
2.7,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.1,59,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.2,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.5,39,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
7.9,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.4,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.3,48,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
1.0,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.3,37,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.1,60,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
5.8,44,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
2.7,45,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.5,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
7.4,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.1,45,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
4.4,52,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
2.8,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.8,54,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.0,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.5,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
6.1,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.5,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.0,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.0,65,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
9.7,42,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.5,55,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.3,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.7,44,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
2.3,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.8,35,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.2,49,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.7,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,40,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.5,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.1,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.8,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,45,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
0.9,57,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.6,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,41,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.5,56,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.0,36,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.0,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.4,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.6,43,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
7.5,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.0,39,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.1,53,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
10.7,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.0,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.4,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.9,46,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.6,61,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.3,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.9,68,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,54,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
5.8,47,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.4,48,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
1.6,48,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.2,37,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
0.4,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.1,62,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
5.3,37,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
12.3,40,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.1,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.3,50,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.9,43,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.7,57,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.9,60,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.9,55,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
0.7,43,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
10.3,42,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
10.2,44,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
4.4,45,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
11.5,40,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
2.7,36,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
11.3,55,0,250.0,2750.0,9.081938657171658,13954,0,1,0,0,0,1,0
8.0,54,0,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
3.1,47,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
9.5,37,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
5.9,41,1,250.0,2750.0,9.081938657171658,13954,1,1,0,0,0,1,0
1.0,43,0,250.0,2750.0,9.081938657171658,13954,2,1,0,0,0,1,0
